reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
4ef7f453-60ae-4d20-b820-b39177d1ec22,Jenn Dominguez,https://play-lh.googleusercontent.com/a-/AOh14GgUNwrU6gFxcs3uMcpxSW2BUVjX_iSNvzBLyLJL4A,Many issues. Medication comparison search doesn't work. Filters don't work. App lags at times.,2,0,5.5.0,2022-06-15 23:57:42,"Hello Jenn, Thank you, we're sorry you had issues with the app. If you could, please email us at Sydney@anthem.com with your username and a brief description of the issue you're experience so we can assist. Thank you. ~Sydney~",2022-06-16 06:05:31
9d0462c6-028c-4e9b-9cd0-dc9eaddad8f7,Dominic Schroeder,https://play-lh.googleusercontent.com/a/AATXAJzvZxHmER9jHEMxt2tE4pTdDlaFYKx42eewNnHu=mo,Awesome,5,0,5.4.0,2022-06-15 16:47:58,"Hello Dominic, Thank you for taking the time to share your feedback with us! We're always happy to see that a Member is having a positive experience. If you have any questions or want to share additional feedback with us please email us at Sydney@anthem.com. Thank you. ~Sydney ~

",2022-06-16 06:06:11
32f34ad1-697d-4725-8dd6-6c5dd6d90a5d,K R,https://play-lh.googleusercontent.com/a/AATXAJwMwAkqq9JBeeeiLkZl5n4PhPzUgH9BjjRSFl6E=mo,Very slow takes forever to launch,2,0,5.2.1,2022-06-15 16:43:39,"Hello, Thank you, we're sorry to hear you had trouble with the app and would like to discuss this further. If you could, please email us at Sydney@anthem.com with your username and a brief description of the issue you're experience so we can assist. Thank you. ~Sydney~",2022-06-16 06:05:55
f8b7dd66-3458-4343-8e51-fcddf31ec1b0,Karen Bradley,https://play-lh.googleusercontent.com/a-/AOh14GgdMiMgwxbxa61HuOGMgAIxTgP_ysHpEmTBy6Yh2Q,Having trouble logging in,2,0,,2022-06-15 16:09:33,"Hello Karen, Thank you, we're sorry to hear you had trouble logging in. If you could, please email us at Sydney@anthem.com with your username and a brief description of the issue you're experience so we can assist. Thank you. ~Sydney~",2022-06-16 06:04:43
9ec5f9b2-f32c-4111-9f72-c5993505b9e0,James Best,https://play-lh.googleusercontent.com/a/AATXAJyLkmRFiLbXPz1RKDqd5-I-OGCaPlGcCkkW2i3f=mo,This app is totally worthless.How much money are the taxpayers footing for your incompetence?Now its 6 mo. later and its still not working.Ive uninstalled the app.,1,0,,2022-06-15 10:24:40,"Hello James, thank you for taking the time to share your feedback with us. If you have any questions or would like to report an issue you've experienced we would be glad to assist! If you could please email us at Sydney@anthem.com with your username. Thank you. ~ Sydney ~",2022-01-13 13:57:55
a1268683-fde1-4ed4-ba4a-d4e24cd45989,Bill Schedko,https://play-lh.googleusercontent.com/a/AATXAJzYZAdiViT2zY33P0KsuE00yXbZVXkid3fanH9O=mo,Updated and still cannot get beyond the Terms of Service...... useless.,1,0,5.5.0,2022-06-15 09:23:59,"Hello Bill, Thank you, we're sorry to hear after updating you had trouble with the app and would like to discuss this further. If you could, please email us at Sydney@anthem.com with your username and a brief description of the issue you're experience so we can assist. Thank you. ~Sydney~",2022-06-15 12:08:49
aae14247-5c63-449a-ba9e-6ede35ea7a49,Nita Cobb,https://play-lh.googleusercontent.com/a-/AOh14GiSM1iy_JBhZ3B0_HLtI8T542XmeN_Un9QKJyW5TA,I wish it didn't time out so quickly.,4,0,5.4.0,2022-06-14 22:46:35,"Hello Nita, Thank you for taking the time to share your feedback with us! If you have any questions or want to share additional feedback with us please email us at Sydney@anthem.com. Thank you. ~Sydney ~",2022-06-15 12:09:28
1893c43e-5d10-4d8e-8924-911ea61965b3,Madeline DeMorato,https://play-lh.googleusercontent.com/a-/AOh14GgkQbMktgdJDrUpYCyRGhy8Cz_n98FEjDKAn0xvKg,Easy to navigate the site,5,0,5.4.0,2022-06-14 13:07:02,"Hello Madeline, Thank you for taking the time to share your feedback with us! We're always happy to see that a Member is having a positive experience. If you have any questions or want to share additional feedback with us please email us at Sydney@anthem.com. Thank you. ~Sydney ~
",2022-06-15 08:46:56
569aebcd-9b4d-4b8b-9770-f1590851fe2a,Michael Jezierski,https://play-lh.googleusercontent.com/a-/AOh14GiSvqL79l50O-NqZvec3dNHdYIrkrYJwnudsEDYzg,"Some what confusing looking for a in-network doctor. Doctor is listed by everything needed, except for business name. Please add this.",3,0,5.4.0,2022-06-13 18:45:27,"Hello Michael, Thank you, we're sorry to hear the app was confusing and would like to discuss this further. If you could, please email us at Sydney@anthem.com with your username and a brief description of the issue you're experience so we can assist. Thank you. ~Sydney~",2022-06-14 08:14:00
7a683fb7-8c00-4d72-b939-67b7e53a3191,Amberly Lane Designs,https://play-lh.googleusercontent.com/a-/AOh14GhICRiEPIKCfM2WOXd0ZAA1HBYEFSyHq9mJ6yYf1Q,App still does not work at all. Cannot log in and now I'm locked out of my account. Please remove this app until it runs 100% perfect!!!!!,1,1,5.4.0,2022-06-13 15:27:06,"Hello Amberly, Thank you, we're sorry to hear you had trouble with the app and would like to discuss this further. If you could, please email us at Sydney@anthem.com with your username and a brief description of the issue you're experience so we can assist. Thank you. ~Sydney~",2022-06-14 08:12:42
